start_timestamps,function,duration,parameters
1620522343.3444428,floatmatmult,3300.0,"['matrix1_2000_0.5.txt', 'matrix1_2000_0.5.txt']"
1620522344.3106477,floatmatmult,33575.0,"['matrix1_6000_0.7.txt', 'matrix1_6000_0.7.txt']"
1620522345.4582858,lrtrain,208818.0,['100M-reviews.csv']
1620522346.0369205,encrypt,3518.5,"['50000.0', '10.0']"
1620522348.80989,floatmatmult,59077.5,"['matrix1_8000_0.7.txt', 'matrix1_8000_0.7.txt']"
1620522351.1913905,sentiment,17761.5,['3000-strings.json']
1620522352.8328354,floatmatmult,51849.0,"['matrix1_8000_0.3.txt', 'matrix1_8000_0.3.txt']"
1620522356.1076279,encrypt,6981.0,"['10000.0', '100.0']"
1620522356.2783954,mobilenet,3084.5,['8.2M-my_soul_517211.jpg']
1620522356.954005,videoprocess,17160.5,['11M-SampleVideo_1280x720_10mb.mp4']
1620522358.6785889,imageprocess,3049.5,['5.9M-camping_516859.jpg']
1620522359.2973995,sentiment,10701.0,['1750-strings.json']
1620522360.1074927,floatmatmult,34877.5,"['matrix1_6000_0.9.txt', 'matrix1_6000_0.9.txt']"
1620522362.3691916,lrtrain,105881.0,['50M-reviews.csv']
1620522363.2862704,imageprocess,1167.5,['3.2M-heathcote_515292.jpg']
1620522363.301393,imageprocess,1759.0,['1.8M-opera_2_199207.jpg']
1620522363.3900971,sentiment,11671.0,['2000-strings.json']
1620522363.5180297,linpack,34137.157389635315,['8500.0']
1620522364.8083646,lrtrain,15365.0,['10M-reviews.csv']
1620522365.7031636,encrypt,2701.0,"['5000.0', '75.0']"
1620522366.405375,linpack,8019.114443378119,['750.0']
1620522366.6032495,floatmatmult,12201.5,"['matrix1_4000_0.5.txt', 'matrix1_4000_0.5.txt']"
1620522367.0536404,sentiment,7394.0,['1250-strings.json']
1620522367.7609904,mobilenet,3069.0,['3.7M-south_boston_va_516934.jpg']
1620522368.8476434,sentiment,14421.0,['2500-strings.json']
1620522369.6463523,lrtrain,47935.0,['20M-reviews.csv']
1620522370.7708488,mobilenet,3015.5,['5.6M-statue_of_liberty_original_model_version_2_517010.jpg']
1620522371.8358705,sentiment,4663.0,['750-strings.json']
1620522372.2506216,mobilenet,2889.5,['916K-pollution_2_514607.jpg']
1620522372.4156878,linpack,31019.5,['7500.0']
1620522372.4175365,floatmatmult,26583.0,"['matrix1_6000_0.1.txt', 'matrix1_6000_0.1.txt']"
1620522373.9146821,linpack,27397.017274472164,['6500.0']
1620522374.5464237,encrypt,757.0,"['1000.0', '100.0']"
1620522375.053656,linpack,15221.0,['2000.0']
1620522375.0858216,mobilenet,3055.5,['5.7M-forest_floor_515925.jpg']
1620522375.7102432,mobilenet,2982.5,['2.5M-feliz_quinta_flower_513506.jpg']
1620522377.4398034,mobilenet,3033.0,['1.6M-white_tulips_514483.jpg']
1620522379.6698651,videoprocess,9070.0,['5.6M.mp4']
1620522379.717114,linpack,7837.5,['1000.0']
1620522381.5464349,sentiment,16049.5,['2750-strings.json']
1620522382.3218932,lrtrain,208818.0,['100M-reviews.csv']
1620522382.3959668,linpack,20104.5,['3500.0']
1620522383.2930174,mobilenet,2957.0,['2.5M-fashion_cupcakes_513638.jpg']
1620522383.3539972,lrtrain,105881.0,['50M-reviews.csv']
1620522383.799578,floatmatmult,3006.0,"['matrix1_2000_0.3.txt', 'matrix1_2000_0.3.txt']"
1620522383.9265423,videoprocess,4369.0,['6.1M-720.avi']
1620522383.9623015,lrtrain,15365.0,['10M-reviews.csv']
1620522384.0054252,videoprocess,672.0,['1.5M-bird.avi']
1620522384.38116,mobilenet,3075.0,['7.8M-heavy_snow_2_516009.jpg']
1620522384.9662378,floatmatmult,13297.5,"['matrix1_4000_0.7.txt', 'matrix1_4000_0.7.txt']"
1620522385.5606515,floatmatmult,13819.0,"['matrix1_4000_0.9.txt', 'matrix1_4000_0.9.txt']"
1620522385.906954,imageprocess,1738.0,['1.9M-walk_away_517169.jpg']
1620522385.9340487,linpack,29082.05230326295,['7000.0']
1620522386.010257,encrypt,223.0,"['500.0', '50.0']"
1620522387.4365091,encrypt,385.5,"['5000.0', '10.0']"
1620522392.1921544,videoprocess,6542.0,['5.6M-DLP_PART_2_768k.avi']
1620522395.857013,imageprocess,2560.0,['18M-sand_dunes_nightlife_516040.jpg']
1620522399.7039857,videoprocess,5612.0,['2.2M-star_trails.avi']
1620522400.8678868,floatmatmult,1281.0,"['matrix1_1000_0.3.txt', 'matrix1_1000_0.3.txt']"
1620522401.081977,videoprocess,6990.0,['3.8M.mp4']
1620522401.1173642,sentiment,6034.0,['1000-strings.json']
1620522401.1993155,encrypt,23943.5,"['35000.0', '100.0']"
1620522404.0290985,linpack,10546.666986564298,['1500.0']
1620522405.0502996,videoprocess,531.0,['820K-cbw3.avi']
1620522406.6509778,linpack,6334.079414587332,['250.0']
1620522408.064881,videoprocess,397.0,['284K-flame.avi']
1620522408.170798,imageprocess,1095.0,['2.4M-autumn_trees_2_194901.jpg']
1620522409.8627727,lrtrain,47935.0,['20M-reviews.csv']
1620522410.1343653,lrtrain,208818.0,['100M-reviews.csv']
1620522411.422204,lrtrain,105881.0,['50M-reviews.csv']
1620522411.6774027,mobilenet,3116.0,['4.0M-quotfrench_lacequot_rose_516786.jpg']
1620522411.9458508,floatmatmult,29003.0,"['matrix1_6000_0.3.txt', 'matrix1_6000_0.3.txt']"
1620522413.4187572,mobilenet,2946.5,['952K-iris_and_daisies_2_194935.jpg']
1620522415.4748657,sentiment,1786.5,['250-strings.json']
1620522416.1345196,mobilenet,2984.5,['1.3M-pigeon_2_197296.jpg']
1620522417.303408,lrtrain,15365.0,['10M-reviews.csv']
1620522420.3571787,floatmatmult,57067.5,"['matrix1_8000_0.5.txt', 'matrix1_8000_0.5.txt']"
1620522420.6682913,sentiment,521.0,['50-strings.json']
1620522423.0166478,lrtrain,47935.0,['20M-reviews.csv']
1620522423.449313,encrypt,17921.0,"['35000.0', '75.0']"
1620522423.9291272,videoprocess,4964.0,['2.2M.mp4']
1620522424.8516681,lrtrain,208818.0,['100M-reviews.csv']
1620522425.5874705,sentiment,12872.0,['2250-strings.json']
1620522426.9551744,floatmatmult,3662.0,"['matrix1_2000_0.9.txt', 'matrix1_2000_0.9.txt']"
1620522427.4897435,encrypt,34271.5,"['50000.0', '100.0']"
1620522430.2473485,sentiment,804.5,['100-strings.json']
1620522431.3745468,floatmatmult,11399.0,"['matrix1_4000_0.3.txt', 'matrix1_4000_0.3.txt']"
1620522431.5774436,lrtrain,105881.0,['50M-reviews.csv']
1620522432.4749088,floatmatmult,3588.0,"['matrix1_2000_0.7.txt', 'matrix1_2000_0.7.txt']"
1620522434.887666,videoprocess,814.5,['404K-small.avi']
1620522435.7681804,linpack,32452.12236084453,['8000.0']
1620522435.8301299,floatmatmult,2736.0,"['matrix1_2000_0.1.txt', 'matrix1_2000_0.1.txt']"
1620522436.1888497,imageprocess,2589.5,['3.8M-sunset_and_evening_2_of_2_515480.jpg']
1620522436.2228508,mobilenet,3069.0,['9.2M-rose_2_514080.jpg']
1620522437.1740627,encrypt,17276.5,"['50000.0', '50.0']"
1620522437.2117352,videoprocess,8385.0,['4.9M.mp4']
1620522437.584923,lrtrain,15365.0,['10M-reviews.csv']
1620522440.5556514,sentiment,3266.5,['500-strings.json']
1620522441.6679015,floatmatmult,1397.0,"['matrix1_1000_0.7.txt', 'matrix1_1000_0.7.txt']"
1620522441.6813364,floatmatmult,63443.5,"['matrix1_8000_0.9.txt', 'matrix1_8000_0.9.txt']"
1620522442.3261542,imageprocess,1244.5,['4.5M-more_toys_514506.jpg']
1620522443.5863435,sentiment,8838.0,['1500-strings.json']
1620522446.6204054,sentiment,17761.5,['3000-strings.json']
1620522447.8745966,floatmatmult,1371.5,"['matrix1_1000_0.5.txt', 'matrix1_1000_0.5.txt']"
1620522448.5943995,imageprocess,2462.0,['13M-st_basils_cathedral_2_516323.jpg']
1620522450.0991485,videoprocess,4683.5,['3.8M-lion-sample.avi']
1620522453.593538,lrtrain,47935.0,['20M-reviews.csv']
1620522455.1310172,imageprocess,1841.5,['4.7M-cape_daisy_2_514383.jpg']
1620522455.3654897,encrypt,80.5,"['500.0', '10.0']"
1620522455.5768282,mobilenet,2952.0,['3.0M-french_fries_516538.jpg']
1620522457.2621293,encrypt,10401.0,"['50000.0', '30.0']"
1620522459.8477814,imageprocess,1450.5,['3.9M-mouettes_seagulls_514235.jpg']
1620522461.2113388,videoprocess,475.0,['660K-drop.avi']
1620522461.4725606,videoprocess,9439.0,['6.1M.mp4']
1620522463.4743507,videoprocess,3078.5,['4.9M-640.avi']
1620522463.6763391,lrtrain,208818.0,['100M-reviews.csv']
1620522465.582104,sentiment,10701.0,['1750-strings.json']
1620522465.8179228,mobilenet,3081.0,['2.9M-water_splash_515404.jpg']
1620522465.8837485,floatmatmult,1163.0,"['matrix1_1000_0.1.txt', 'matrix1_1000_0.1.txt']"
1620522466.3582058,imageprocess,1671.5,['4.5M-hunting_a_toy_514521.jpg']
1620522466.6528964,linpack,36696.5,['10000.0']
1620522470.6296856,mobilenet,3209.5,['17M-week_2_majestic_rock_514665.jpg']
1620522471.7704706,mobilenet,3160.0,['5.9M-camping_516859.jpg']
1620522473.4357107,lrtrain,105881.0,['50M-reviews.csv']
1620522473.4745443,encrypt,398.0,"['1000.0', '50.0']"
1620522474.0537121,lrtrain,15365.0,['10M-reviews.csv']
1620522475.1914966,imageprocess,2934.5,['4.3M-sunset_and_evening_1_of_2_515486.jpg']
1620522475.5878232,encrypt,1088.5,"['5000.0', '30.0']"
1620522476.0259268,encrypt,104.0,"['1000.0', '10.0']"
1620522479.3991392,lrtrain,47935.0,['20M-reviews.csv']
1620522480.0491726,floatmatmult,1481.0,"['matrix1_1000_0.9.txt', 'matrix1_1000_0.9.txt']"
1620522480.1915412,imageprocess,1640.5,['7.8M-26365_kitty_515094.jpg']
1620522481.817451,lrtrain,208818.0,['100M-reviews.csv']
1620522484.3702574,floatmatmult,48252.5,"['matrix1_8000_0.1.txt', 'matrix1_8000_0.1.txt']"
1620522486.8226466,videoprocess,3086.0,['1008K-grb_2.avi']
1620522486.9611595,imageprocess,1073.5,['5.7M-winter_in_leeds_513733.jpg']
1620522487.0139062,videoprocess,17160.5,['11M-SampleVideo_1280x720_10mb.mp4']
1620522487.5296974,lrtrain,105881.0,['50M-reviews.csv']
1620522488.4613936,linpack,24457.0,['5000.0']
1620522488.6850164,sentiment,11671.0,['2000-strings.json']
1620522489.1291962,lrtrain,15365.0,['10M-reviews.csv']
1620522490.0186203,linpack,25711.982245681374,['6000.0']
1620522490.0977695,encrypt,739.0,"['10000.0', '10.0']"
1620522491.5255632,imageprocess,3441.5,['30M-river_landscape_515440.jpg']
1620522492.1683226,imageprocess,1482.0,['6.1M-simple_landscape_2_515009.jpg']
1620522492.7447038,lrtrain,47935.0,['20M-reviews.csv']
1620522494.0309806,floatmatmult,31556.0,"['matrix1_6000_0.5.txt', 'matrix1_6000_0.5.txt']"
1620522494.741178,videoprocess,9070.0,['5.6M.mp4']
1620522495.038195,encrypt,1793.5,"['5000.0', '50.0']"
1620522495.0742776,encrypt,250.0,"['1000.0', '30.0']"
1620522495.2890105,floatmatmult,10375.5,"['matrix1_4000_0.1.txt', 'matrix1_4000_0.1.txt']"
1620522496.2249494,sentiment,7394.0,['1250-strings.json']
1620522496.4892936,videoprocess,4369.0,['6.1M-720.avi']
1620522497.186434,mobilenet,2969.0,['3.2M-heathcote_515292.jpg']
1620522497.2492917,sentiment,14421.0,['2500-strings.json']
1620522497.8015733,linpack,18971.842130518235,['4000.0']
1620522497.9833426,linpack,35822.1924184261,['9000.0']
1620522499.8581352,videoprocess,672.0,['1.5M-bird.avi']
1620522500.6981778,sentiment,4663.0,['750-strings.json']
1620522501.4112484,mobilenet,2951.0,['1.8M-opera_2_199207.jpg']
1620522503.4759364,mobilenet,3007.0,['1.9M-walk_away_517169.jpg']
1620522505.699898,imageprocess,2262.5,['5.6M-pink_sorrel_515688.jpg']
1620522506.5547044,encrypt,11929.5,"['35000.0', '50.0']"
1620522506.6039035,linpack,13916.737044145872,['2500.0']
1620522506.9068985,encrypt,145.5,"['500.0', '30.0']"
1620522507.045917,floatmatmult,3300.0,"['matrix1_2000_0.5.txt', 'matrix1_2000_0.5.txt']"
1620522507.1908033,floatmatmult,33575.0,"['matrix1_6000_0.7.txt', 'matrix1_6000_0.7.txt']"
1620522507.6773353,videoprocess,6542.0,['5.6M-DLP_PART_2_768k.avi']
1620522507.9622588,imageprocess,4576.5,['13M-forest_515915.jpg']
1620522508.9671688,lrtrain,208818.0,['100M-reviews.csv']
1620522509.1668725,mobilenet,3338.0,['18M-sand_dunes_nightlife_516040.jpg']
1620522509.730925,lrtrain,105881.0,['50M-reviews.csv']
1620522510.345052,imageprocess,1498.0,['4.5M-forest_513174.jpg']
1620522511.5648856,imageprocess,1821.0,['6.1M-fire_514822.jpg']
1620522512.4899256,videoprocess,5612.0,['2.2M-star_trails.avi']
1620522513.1685915,linpack,24026.947216890592,['5500.0']
1620522514.236419,floatmatmult,59077.5,"['matrix1_8000_0.7.txt', 'matrix1_8000_0.7.txt']"
1620522518.396345,linpack,20656.87715930902,['4500.0']
1620522519.3943696,videoprocess,6990.0,['3.8M.mp4']
1620522519.5470726,lrtrain,15365.0,['10M-reviews.csv']
1620522519.684666,sentiment,16049.5,['2750-strings.json']
1620522520.1316004,imageprocess,1697.0,['6.2M-dark_city_513227.jpg']
1620522522.1423986,lrtrain,47935.0,['20M-reviews.csv']
1620522522.3960242,floatmatmult,51849.0,"['matrix1_8000_0.3.txt', 'matrix1_8000_0.3.txt']"
1620522522.805489,videoprocess,531.0,['820K-cbw3.avi']
1620522524.8110204,sentiment,6034.0,['1000-strings.json']
1620522526.0890095,lrtrain,208818.0,['100M-reviews.csv']
1620522526.9637368,encrypt,921.0,"['5000.0', '25.0']"
1620522528.0348613,encrypt,7234.5,"['35000.0', '30.0']"
1620522528.0644674,mobilenet,2912.5,['2.4M-autumn_trees_2_194901.jpg']
1620522529.3253798,floatmatmult,34877.5,"['matrix1_6000_0.9.txt', 'matrix1_6000_0.9.txt']"
1620522529.6896465,linpack,2522.0,['500.0']
1620522529.6981544,imageprocess,1387.0,['3.5M-standing_restrictions_explored_14th_january_2013_46_513166.jpg']
1620522531.5625036,mobilenet,3124.5,['3.8M-sunset_and_evening_2_of_2_515480.jpg']
1620522532.0953403,imageprocess,1487.5,['1.3M-daisy_514381.jpg']
1620522533.8051436,floatmatmult,12201.5,"['matrix1_4000_0.5.txt', 'matrix1_4000_0.5.txt']"
1620522534.7643034,lrtrain,105881.0,['50M-reviews.csv']
1620522535.469566,sentiment,1786.5,['250-strings.json']
1620522535.5982635,imageprocess,1479.0,['5.7M-yantra_river_514678.jpg']
1620522535.7031152,sentiment,521.0,['50-strings.json']
1620522536.3706503,sentiment,12872.0,['2250-strings.json']
1620522536.81161,encrypt,6089.5,"['35000.0', '25.0']"
1620522538.3859065,mobilenet,2999.5,['4.5M-more_toys_514506.jpg']
1620522538.6228185,encrypt,212.0,"['1000.0', '25.0']"
1620522538.6303403,imageprocess,1503.5,['4.6M-german_air_force_a340_3001602_517125.jpg']
1620522540.5407064,linpack,37507.22744721689,['9500.0']
1620522543.5530982,encrypt,2457.0,"['35000.0', '10.0']"
1620522544.566785,imageprocess,2038.5,['4.1M-backlit_flower_513144.jpg']
1620522545.2355278,encrypt,410.5,"['500.0', '100.0']"
1620522549.2787085,linpack,15601.77207293666,['3000.0']
1620522549.879459,sentiment,804.5,['100-strings.json']
1620522550.7225626,mobilenet,3626.0,['13M-st_basils_cathedral_2_516323.jpg']
1620522551.9105163,mobilenet,3077.0,['4.7M-cape_daisy_2_514383.jpg']
1620522552.345363,lrtrain,15365.0,['10M-reviews.csv']
1620522553.66867,mobilenet,2984.0,['3.9M-mouettes_seagulls_514235.jpg']
1620522555.0217168,floatmatmult,26583.0,"['matrix1_6000_0.1.txt', 'matrix1_6000_0.1.txt']"
1620522556.8219218,sentiment,3266.5,['500-strings.json']
