start_timestamps,function,duration,parameters
1620522084.5721347,linpack,27397.017274472164,['6500.0']
1620522084.945902,mobilenet,3338.0,['18M-sand_dunes_nightlife_516040.jpg']
1620522084.9662378,videoprocess,475.0,['660K-drop.avi']
1620522085.0843081,mobilenet,2912.5,['2.4M-autumn_trees_2_194901.jpg']
1620522085.5606515,videoprocess,9439.0,['6.1M.mp4']
1620522085.906954,encrypt,223.0,"['500.0', '50.0']"
1620522085.9340487,encrypt,385.5,"['5000.0', '10.0']"
1620522085.9717247,lrtrain,208818.0,['100M-reviews.csv']
1620522086.010257,videoprocess,3078.5,['4.9M-640.avi']
1620522086.6204054,encrypt,23943.5,"['35000.0', '100.0']"
1620522087.4365091,imageprocess,1759.0,['1.8M-opera_2_199207.jpg']
1620522087.8745966,encrypt,17921.0,"['35000.0', '75.0']"
1620522088.5943995,videoprocess,3086.0,['1008K-grb_2.avi']
1620522089.468933,floatmatmult,2736.0,"['matrix1_2000_0.1.txt', 'matrix1_2000_0.1.txt']"
1620522090.0991485,imageprocess,1738.0,['1.9M-walk_away_517169.jpg']
1620522090.551677,videoprocess,17160.5,['11M-SampleVideo_1280x720_10mb.mp4']
1620522092.1921544,lrtrain,105881.0,['50M-reviews.csv']
1620522093.593538,floatmatmult,1397.0,"['matrix1_1000_0.7.txt', 'matrix1_1000_0.7.txt']"
1620522095.1310172,floatmatmult,63443.5,"['matrix1_8000_0.9.txt', 'matrix1_8000_0.9.txt']"
1620522095.3654897,linpack,15221.0,['2000.0']
1620522095.5768282,videoprocess,9070.0,['5.6M.mp4']
1620522095.6294317,imageprocess,2560.0,['18M-sand_dunes_nightlife_516040.jpg']
1620522095.6400397,sentiment,16049.5,['2750-strings.json']
1620522095.857013,linpack,7837.5,['1000.0']
1620522096.2994356,linpack,20104.5,['3500.0']
1620522097.2621293,encrypt,34271.5,"['50000.0', '100.0']"
1620522097.8195622,linpack,29082.05230326295,['7000.0']
1620522097.8395047,lrtrain,15365.0,['10M-reviews.csv']
1620522097.8829265,videoprocess,4369.0,['6.1M-720.avi']
1620522098.3912082,floatmatmult,1371.5,"['matrix1_1000_0.5.txt', 'matrix1_1000_0.5.txt']"
1620522099.1074088,sentiment,6034.0,['1000-strings.json']
1620522099.7039857,videoprocess,672.0,['1.5M-bird.avi']
1620522099.8477814,linpack,10546.666986564298,['1500.0']
1620522100.8678868,floatmatmult,1163.0,"['matrix1_1000_0.1.txt', 'matrix1_1000_0.1.txt']"
1620522100.949067,floatmatmult,1481.0,"['matrix1_1000_0.9.txt', 'matrix1_1000_0.9.txt']"
1620522101.081977,floatmatmult,48252.5,"['matrix1_8000_0.1.txt', 'matrix1_8000_0.1.txt']"
1620522101.1173642,encrypt,17276.5,"['50000.0', '50.0']"
1620522101.1993155,lrtrain,47935.0,['20M-reviews.csv']
1620522101.2113388,lrtrain,208818.0,['100M-reviews.csv']
1620522101.4725606,mobilenet,3124.5,['3.8M-sunset_and_evening_2_of_2_515480.jpg']
1620522101.7800555,lrtrain,105881.0,['50M-reviews.csv']
1620522101.962899,videoprocess,6542.0,['5.6M-DLP_PART_2_768k.avi']
1620522103.3444428,encrypt,80.5,"['500.0', '10.0']"
1620522103.4743507,mobilenet,2999.5,['4.5M-more_toys_514506.jpg']
1620522103.6763391,linpack,6334.079414587332,['250.0']
1620522104.0290985,linpack,32452.12236084453,['8000.0']
1620522104.3106477,floatmatmult,31556.0,"['matrix1_6000_0.5.txt', 'matrix1_6000_0.5.txt']"
1620522105.0502996,linpack,36696.5,['10000.0']
1620522105.4582858,imageprocess,1095.0,['2.4M-autumn_trees_2_194901.jpg']
1620522105.582104,sentiment,1786.5,['250-strings.json']
1620522105.8179228,imageprocess,2589.5,['3.8M-sunset_and_evening_2_of_2_515480.jpg']
1620522105.8837485,mobilenet,3626.0,['13M-st_basils_cathedral_2_516323.jpg']
1620522106.0369205,videoprocess,5612.0,['2.2M-star_trails.avi']
1620522106.3582058,lrtrain,15365.0,['10M-reviews.csv']
1620522106.6509778,floatmatmult,10375.5,"['matrix1_4000_0.1.txt', 'matrix1_4000_0.1.txt']"
1620522106.6528964,imageprocess,1244.5,['4.5M-more_toys_514506.jpg']
1620522108.064881,imageprocess,2462.0,['13M-st_basils_cathedral_2_516323.jpg']
1620522108.170798,lrtrain,47935.0,['20M-reviews.csv']
1620522108.80989,linpack,24457.0,['5000.0']
1620522109.8627727,encrypt,10401.0,"['50000.0', '30.0']"
1620522110.1343653,mobilenet,3077.0,['4.7M-cape_daisy_2_514383.jpg']
1620522110.6296856,lrtrain,208818.0,['100M-reviews.csv']
1620522111.1913905,mobilenet,2984.0,['3.9M-mouettes_seagulls_514235.jpg']
1620522111.422204,mobilenet,2983.0,['4.5M-hunting_a_toy_514521.jpg']
1620522111.6774027,imageprocess,1841.5,['4.7M-cape_daisy_2_514383.jpg']
1620522111.7704706,sentiment,521.0,['50-strings.json']
1620522111.9458508,floatmatmult,3300.0,"['matrix1_2000_0.5.txt', 'matrix1_2000_0.5.txt']"
1620522112.8328354,lrtrain,105881.0,['50M-reviews.csv']
1620522113.4187572,floatmatmult,33575.0,"['matrix1_6000_0.7.txt', 'matrix1_6000_0.7.txt']"
1620522113.4357107,mobilenet,3114.5,['4.3M-sunset_and_evening_1_of_2_515486.jpg']
1620522113.4745443,mobilenet,3053.5,['7.8M-26365_kitty_515094.jpg']
1620522114.0537121,videoprocess,6990.0,['3.8M.mp4']
1620522115.1914966,floatmatmult,59077.5,"['matrix1_8000_0.7.txt', 'matrix1_8000_0.7.txt']"
1620522115.4748657,sentiment,12872.0,['2250-strings.json']
1620522115.5878232,videoprocess,531.0,['820K-cbw3.avi']
1620522116.0259268,sentiment,804.5,['100-strings.json']
1620522116.1076279,imageprocess,1450.5,['3.9M-mouettes_seagulls_514235.jpg']
1620522116.1345196,floatmatmult,51849.0,"['matrix1_8000_0.3.txt', 'matrix1_8000_0.3.txt']"
1620522116.2783954,floatmatmult,34877.5,"['matrix1_6000_0.9.txt', 'matrix1_6000_0.9.txt']"
1620522116.954005,videoprocess,397.0,['284K-flame.avi']
1620522117.303408,encrypt,398.0,"['1000.0', '50.0']"
1620522118.6785889,videoprocess,4964.0,['2.2M.mp4']
1620522119.2973995,encrypt,1088.5,"['5000.0', '30.0']"
1620522119.3991392,lrtrain,15365.0,['10M-reviews.csv']
1620522120.0491726,linpack,25711.982245681374,['6000.0']
1620522120.1074927,linpack,18971.842130518235,['4000.0']
1620522120.1915412,imageprocess,1671.5,['4.5M-hunting_a_toy_514521.jpg']
1620522120.3571787,videoprocess,814.5,['404K-small.avi']
1620522120.6682913,videoprocess,8385.0,['4.9M.mp4']
1620522121.817451,lrtrain,47935.0,['20M-reviews.csv']
1620522122.3691916,sentiment,3266.5,['500-strings.json']
1620522123.0166478,linpack,35822.1924184261,['9000.0']
1620522123.2862704,imageprocess,2934.5,['4.3M-sunset_and_evening_1_of_2_515486.jpg']
1620522123.301393,mobilenet,2941.0,['5.7M-winter_in_leeds_513733.jpg']
1620522123.3900971,videoprocess,4683.5,['3.8M-lion-sample.avi']
1620522123.449313,sentiment,8838.0,['1500-strings.json']
1620522123.5180297,lrtrain,208818.0,['100M-reviews.csv']
1620522123.9291272,mobilenet,3472.5,['30M-river_landscape_515440.jpg']
1620522124.3702574,imageprocess,1640.5,['7.8M-26365_kitty_515094.jpg']
1620522124.8083646,floatmatmult,12201.5,"['matrix1_4000_0.5.txt', 'matrix1_4000_0.5.txt']"
1620522124.8516681,mobilenet,2997.5,['6.1M-simple_landscape_2_515009.jpg']
1620522125.5874705,linpack,13916.737044145872,['2500.0']
1620522125.7031636,encrypt,104.0,"['1000.0', '10.0']"
1620522126.405375,videoprocess,475.0,['660K-drop.avi']
1620522126.6032495,lrtrain,105881.0,['50M-reviews.csv']
1620522126.8226466,linpack,24026.947216890592,['5500.0']
1620522126.9551744,mobilenet,3089.0,['5.6M-pink_sorrel_515688.jpg']
1620522126.9611595,floatmatmult,26583.0,"['matrix1_6000_0.1.txt', 'matrix1_6000_0.1.txt']"
1620522127.0139062,sentiment,17761.5,['3000-strings.json']
1620522127.0536404,sentiment,10701.0,['1750-strings.json']
1620522127.4897435,imageprocess,1073.5,['5.7M-winter_in_leeds_513733.jpg']
1620522127.5296974,encrypt,739.0,"['10000.0', '10.0']"
1620522127.7609904,sentiment,11671.0,['2000-strings.json']
1620522128.4613936,imageprocess,3441.5,['30M-river_landscape_515440.jpg']
1620522128.6850164,encrypt,1793.5,"['5000.0', '50.0']"
1620522128.8476434,imageprocess,1482.0,['6.1M-simple_landscape_2_515009.jpg']
1620522129.1291962,mobilenet,3360.0,['13M-forest_515915.jpg']
1620522129.6463523,floatmatmult,3006.0,"['matrix1_2000_0.3.txt', 'matrix1_2000_0.3.txt']"
1620522130.0186203,mobilenet,2996.5,['4.5M-forest_513174.jpg']
1620522130.0977695,mobilenet,3065.0,['6.1M-fire_514822.jpg']
1620522130.2473485,mobilenet,3055.5,['6.2M-dark_city_513227.jpg']
1620522130.7708488,linpack,20656.87715930902,['4500.0']
1620522131.3745468,mobilenet,2947.5,['3.5M-standing_restrictions_explored_14th_january_2013_46_513166.jpg']
1620522131.5255632,sentiment,7394.0,['1250-strings.json']
1620522131.5774436,sentiment,14421.0,['2500-strings.json']
1620522131.8358705,mobilenet,2976.0,['1.3M-daisy_514381.jpg']
1620522132.1683226,floatmatmult,13297.5,"['matrix1_4000_0.7.txt', 'matrix1_4000_0.7.txt']"
1620522132.2506216,videoprocess,9439.0,['6.1M.mp4']
1620522132.4156878,floatmatmult,13819.0,"['matrix1_4000_0.9.txt', 'matrix1_4000_0.9.txt']"
1620522132.4175365,lrtrain,15365.0,['10M-reviews.csv']
1620522132.4749088,linpack,2522.0,['500.0']
1620522132.7447038,videoprocess,3078.5,['4.9M-640.avi']
1620522133.9146821,sentiment,4663.0,['750-strings.json']
1620522134.0309806,mobilenet,3068.0,['5.7M-yantra_river_514678.jpg']
1620522134.5464237,mobilenet,2983.0,['4.6M-german_air_force_a340_3001602_517125.jpg']
1620522134.741178,imageprocess,2262.5,['5.6M-pink_sorrel_515688.jpg']
1620522134.887666,sentiment,16049.5,['2750-strings.json']
1620522135.038195,lrtrain,47935.0,['20M-reviews.csv']
1620522135.053656,lrtrain,208818.0,['100M-reviews.csv']
1620522135.0742776,linpack,37507.22744721689,['9500.0']
1620522135.0858216,floatmatmult,1281.0,"['matrix1_1000_0.3.txt', 'matrix1_1000_0.3.txt']"
1620522135.2890105,floatmatmult,29003.0,"['matrix1_6000_0.3.txt', 'matrix1_6000_0.3.txt']"
1620522135.7102432,linpack,15601.77207293666,['3000.0']
1620522135.7681804,imageprocess,4576.5,['13M-forest_515915.jpg']
1620522135.8301299,linpack,34137.157389635315,['8500.0']
1620522136.1888497,encrypt,250.0,"['1000.0', '30.0']"
1620522136.2228508,mobilenet,3054.0,['4.1M-backlit_flower_513144.jpg']
1620522136.2249494,mobilenet,3007.0,['2.5M-red_velvet_514717.jpg']
1620522136.4892936,sentiment,6034.0,['1000-strings.json']
1620522137.1740627,videoprocess,3086.0,['1008K-grb_2.avi']
1620522137.186434,encrypt,11929.5,"['35000.0', '50.0']"
1620522137.2117352,encrypt,145.5,"['500.0', '30.0']"
1620522137.2492917,lrtrain,105881.0,['50M-reviews.csv']
1620522137.4398034,sentiment,1786.5,['250-strings.json']
1620522137.584923,lrtrain,15365.0,['10M-reviews.csv']
1620522137.8015733,linpack,8019.114443378119,['750.0']
1620522137.9833426,floatmatmult,57067.5,"['matrix1_8000_0.5.txt', 'matrix1_8000_0.5.txt']"
1620522139.8581352,linpack,31019.5,['7500.0']
1620522140.1842008,mobilenet,2964.5,['1.4M-sunset_river_514676.jpg']
1620522140.6981778,floatmatmult,3662.0,"['matrix1_2000_0.9.txt', 'matrix1_2000_0.9.txt']"
1620522141.164309,sentiment,521.0,['50-strings.json']
1620522141.3194163,sentiment,12872.0,['2250-strings.json']
1620522141.4112484,videoprocess,17160.5,['11M-SampleVideo_1280x720_10mb.mp4']
1620522142.0575886,videoprocess,9070.0,['5.6M.mp4']
1620522142.6035995,encrypt,921.0,"['5000.0', '25.0']"
1620522142.7391233,videoprocess,4369.0,['6.1M-720.avi']
1620522143.4759364,encrypt,7234.5,"['35000.0', '30.0']"
1620522143.733791,sentiment,804.5,['100-strings.json']
1620522143.823783,videoprocess,672.0,['1.5M-bird.avi']
1620522144.128297,mobilenet,3515.0,['28M-the_river_514681.jpg']
1620522144.2334495,mobilenet,2974.5,['4.0M-hi_there_513531.jpg']
1620522145.0051658,imageprocess,1498.0,['4.5M-forest_513174.jpg']
1620522145.3231487,videoprocess,6542.0,['5.6M-DLP_PART_2_768k.avi']
1620522145.6102953,encrypt,6089.5,"['35000.0', '25.0']"
1620522145.699898,encrypt,212.0,"['1000.0', '25.0']"
1620522145.7753727,sentiment,3266.5,['500-strings.json']
1620522146.065966,encrypt,2457.0,"['35000.0', '10.0']"
1620522146.1175163,mobilenet,3400.5,['12M-disabled_fashion_513292.jpg']
1620522146.3335361,imageprocess,1821.0,['6.1M-fire_514822.jpg']
1620522146.527238,videoprocess,5612.0,['2.2M-star_trails.avi']
1620522146.5547044,videoprocess,6990.0,['3.8M.mp4']
1620522146.6039035,lrtrain,47935.0,['20M-reviews.csv']
1620522146.9068985,videoprocess,531.0,['820K-cbw3.avi']
1620522146.930466,imageprocess,1697.0,['6.2M-dark_city_513227.jpg']
1620522147.045917,sentiment,8838.0,['1500-strings.json']
1620522147.1908033,sentiment,17761.5,['3000-strings.json']
1620522147.6773353,mobilenet,3382.5,['7.4M-ford_gt_35_15_516157.jpg']
1620522147.9622588,imageprocess,1387.0,['3.5M-standing_restrictions_explored_14th_january_2013_46_513166.jpg']
1620522148.0186892,lrtrain,208818.0,['100M-reviews.csv']
1620522148.1074002,sentiment,10701.0,['1750-strings.json']
1620522148.480201,mobilenet,2980.5,['1.6M-lisbon_sunset_514529.jpg']
1620522148.9671688,lrtrain,105881.0,['50M-reviews.csv']
1620522149.0823677,linpack,27397.017274472164,['6500.0']
1620522149.1668725,lrtrain,15365.0,['10M-reviews.csv']
1620522149.229042,lrtrain,47935.0,['20M-reviews.csv']
1620522149.4436185,lrtrain,208818.0,['100M-reviews.csv']
1620522149.730925,mobilenet,2992.5,['6.4M-peacock_butterfly_2_514342.jpg']
1620522149.8867402,imageprocess,1487.5,['1.3M-daisy_514381.jpg']
1620522150.0074544,videoprocess,397.0,['284K-flame.avi']
1620522150.035581,videoprocess,4964.0,['2.2M.mp4']
1620522150.345052,lrtrain,105881.0,['50M-reviews.csv']
1620522151.1736894,linpack,15221.0,['2000.0']
1620522151.3516102,floatmatmult,11399.0,"['matrix1_4000_0.3.txt', 'matrix1_4000_0.3.txt']"
1620522151.4754324,floatmatmult,3588.0,"['matrix1_2000_0.7.txt', 'matrix1_2000_0.7.txt']"
1620522151.5648856,linpack,7837.5,['1000.0']
1620522152.4899256,mobilenet,3112.0,['7.9M-craggy_rock_517201.jpg']
1620522152.9963808,lrtrain,15365.0,['10M-reviews.csv']
1620522153.1685915,videoprocess,814.5,['404K-small.avi']
1620522153.3021743,sentiment,11671.0,['2000-strings.json']
1620522153.3057597,imageprocess,1479.0,['5.7M-yantra_river_514678.jpg']
1620522153.511506,sentiment,7394.0,['1250-strings.json']
1620522153.8937798,encrypt,410.5,"['500.0', '100.0']"
1620522154.0237987,videoprocess,8385.0,['4.9M.mp4']
1620522154.2162669,mobilenet,2950.0,['1.3M-one_tacky_cup_515072.jpg']
1620522154.236419,mobilenet,3109.0,['6.3M-cafe_coffe_515939.jpg']
1620522154.8853507,videoprocess,4683.5,['3.8M-lion-sample.avi']
1620522155.3357813,videoprocess,475.0,['660K-drop.avi']
1620522155.43683,mobilenet,3033.5,['1.4M-leaves_of_grass_515433.jpg']
1620522155.5187666,lrtrain,47935.0,['20M-reviews.csv']
1620522155.7427785,linpack,20104.5,['3500.0']
1620522155.820615,encrypt,1769.5,"['10000.0', '25.0']"
1620522156.0292027,lrtrain,208818.0,['100M-reviews.csv']
1620522158.0026708,videoprocess,9439.0,['6.1M.mp4']
1620522158.0188768,encrypt,5222.0,"['10000.0', '75.0']"
1620522158.097075,sentiment,14421.0,['2500-strings.json']
1620522158.3223438,mobilenet,3159.0,['6.8M-eiffel_ice_516309.jpg']
1620522158.396345,floatmatmult,2736.0,"['matrix1_2000_0.1.txt', 'matrix1_2000_0.1.txt']"
1620522158.8596525,floatmatmult,1397.0,"['matrix1_1000_0.7.txt', 'matrix1_1000_0.7.txt']"
1620522159.3943696,floatmatmult,63443.5,"['matrix1_8000_0.9.txt', 'matrix1_8000_0.9.txt']"
1620522159.5470726,sentiment,4663.0,['750-strings.json']
1620522159.5832276,videoprocess,3078.5,['4.9M-640.avi']
1620522159.684666,encrypt,2116.0,"['10000.0', '30.0']"
1620522160.0097067,lrtrain,105881.0,['50M-reviews.csv']
1620522160.1316004,sentiment,16049.5,['2750-strings.json']
1620522160.4218554,encrypt,577.0,"['1000.0', '75.0']"
1620522160.491922,sentiment,6034.0,['1000-strings.json']
1620522160.7659047,encrypt,25640.5,"['50000.0', '75.0']"
1620522160.8578541,mobilenet,3125.5,['1.7M-joe_joe_taking_flight_513760.jpg']
1620522161.2597656,lrtrain,15365.0,['10M-reviews.csv']
1620522162.1423986,lrtrain,47935.0,['20M-reviews.csv']
1620522162.3960242,lrtrain,208818.0,['100M-reviews.csv']
1620522162.4734802,lrtrain,105881.0,['50M-reviews.csv']
1620522162.805489,encrypt,315.0,"['500.0', '75.0']"
1620522163.2134128,videoprocess,3086.0,['1008K-grb_2.avi']
1620522163.298614,lrtrain,15365.0,['10M-reviews.csv']
1620522164.10075,sentiment,1786.5,['250-strings.json']
1620522164.4679132,videoprocess,17160.5,['11M-SampleVideo_1280x720_10mb.mp4']
1620522164.8110204,mobilenet,3039.5,['4.9M-seeing_red_515961.jpg']
1620522165.3973296,sentiment,521.0,['50-strings.json']
1620522166.0890095,linpack,29082.05230326295,['7000.0']
1620522166.1859474,encrypt,126.5,"['500.0', '25.0']"
1620522166.2895482,videoprocess,9070.0,['5.6M.mp4']
1620522166.8229952,encrypt,8655.0,"['50000.0', '25.0']"
1620522166.9637368,linpack,10546.666986564298,['1500.0']
1620522167.387266,lrtrain,47935.0,['20M-reviews.csv']
1620522167.5868561,encrypt,3488.5,"['10000.0', '50.0']"
1620522168.0348613,sentiment,12872.0,['2250-strings.json']
1620522168.0644674,sentiment,804.5,['100-strings.json']
1620522168.4080896,floatmatmult,1371.5,"['matrix1_1000_0.5.txt', 'matrix1_1000_0.5.txt']"
1620522168.701619,floatmatmult,1163.0,"['matrix1_1000_0.1.txt', 'matrix1_1000_0.1.txt']"
1620522168.9490123,sentiment,3266.5,['500-strings.json']
1620522169.1889691,lrtrain,208818.0,['100M-reviews.csv']
1620522169.3253798,linpack,6334.079414587332,['250.0']
1620522169.6896465,floatmatmult,1481.0,"['matrix1_1000_0.9.txt', 'matrix1_1000_0.9.txt']"
1620522169.6981544,sentiment,8838.0,['1500-strings.json']
1620522169.946172,encrypt,3549.0,"['5000.0', '100.0']"
1620522170.3946955,imageprocess,1503.5,['4.6M-german_air_force_a340_3001602_517125.jpg']
1620522170.4227765,videoprocess,4369.0,['6.1M-720.avi']
1620522170.4244187,imageprocess,2038.5,['4.1M-backlit_flower_513144.jpg']
1620522170.689286,imageprocess,1334.0,['2.5M-red_velvet_514717.jpg']
1620522171.5625036,videoprocess,672.0,['1.5M-bird.avi']
1620522171.8490107,linpack,32452.12236084453,['8000.0']
1620522172.0953403,sentiment,17761.5,['3000-strings.json']
1620522172.67592,imageprocess,1294.0,['1.4M-sunset_river_514676.jpg']
1620522172.7251487,linpack,36696.5,['10000.0']
1620522173.293055,sentiment,10701.0,['1750-strings.json']
1620522173.623626,imageprocess,4161.5,['28M-the_river_514681.jpg']
1620522173.8051436,encrypt,3518.5,"['50000.0', '10.0']"
1620522174.0219548,mobilenet,3172.5,['4.2M-praa_sands_2_516054.jpg']
1620522174.1426857,mobilenet,3018.5,['5.1M-itsthemensworld_514784.jpg']
1620522174.7407143,mobilenet,2924.5,['4.6M-that_was_the_end_this_is_the_begining_513290.jpg']
1620522174.7643034,lrtrain,105881.0,['50M-reviews.csv']
1620522175.0265825,videoprocess,6542.0,['5.6M-DLP_PART_2_768k.avi']
1620522175.469566,videoprocess,5612.0,['2.2M-star_trails.avi']
1620522175.4770315,imageprocess,1472.0,['4.0M-hi_there_513531.jpg']
1620522175.5982635,sentiment,11671.0,['2000-strings.json']
1620522175.7031152,sentiment,7394.0,['1250-strings.json']
1620522176.046123,lrtrain,15365.0,['10M-reviews.csv']
1620522176.3706503,linpack,24457.0,['5000.0']
1620522176.81161,linpack,25711.982245681374,['6000.0']
1620522177.1091173,sentiment,14421.0,['2500-strings.json']
1620522178.3859065,videoprocess,6990.0,['3.8M.mp4']
1620522178.44995,videoprocess,531.0,['820K-cbw3.avi']
1620522178.6228185,linpack,18971.842130518235,['4000.0']
1620522178.6303403,encrypt,6981.0,"['10000.0', '100.0']"
1620522179.0670369,floatmatmult,48252.5,"['matrix1_8000_0.1.txt', 'matrix1_8000_0.1.txt']"
1620522179.2086606,mobilenet,2979.0,['1.8M-deserted_bench_197838.jpg']
1620522179.733295,sentiment,4663.0,['750-strings.json']
1620522180.5407064,linpack,35822.1924184261,['9000.0']
1620522181.0876255,mobilenet,2930.0,['2.4M-venice_in_winter_513381.jpg']
1620522182.121181,sentiment,16049.5,['2750-strings.json']
1620522182.980929,mobilenet,3051.5,['3.4M-glass_chess_2_515415.jpg']
1620522183.1007853,sentiment,6034.0,['1000-strings.json']
1620522183.1473217,imageprocess,4037.0,['12M-disabled_fashion_513292.jpg']
1620522183.5530982,videoprocess,397.0,['284K-flame.avi']
1620522183.8534436,encrypt,2701.0,"['5000.0', '75.0']"
1620522184.400083,mobilenet,3084.5,['8.2M-my_soul_517211.jpg']
1620522184.566785,linpack,13916.737044145872,['2500.0']
1620522185.2355278,encrypt,757.0,"['1000.0', '100.0']"
1620522185.561103,encrypt,223.0,"['500.0', '50.0']"
1620522186.1652136,floatmatmult,31556.0,"['matrix1_6000_0.5.txt', 'matrix1_6000_0.5.txt']"
1620522186.5658755,lrtrain,47935.0,['20M-reviews.csv']
1620522186.7825923,encrypt,385.5,"['5000.0', '10.0']"
1620522187.2072523,encrypt,23943.5,"['35000.0', '100.0']"
1620522188.006545,encrypt,17921.0,"['35000.0', '75.0']"
1620522189.2787085,lrtrain,208818.0,['100M-reviews.csv']
1620522189.879459,lrtrain,105881.0,['50M-reviews.csv']
1620522190.0649204,lrtrain,15365.0,['10M-reviews.csv']
1620522190.541139,encrypt,34271.5,"['50000.0', '100.0']"
1620522190.7225626,encrypt,17276.5,"['50000.0', '50.0']"
1620522191.5411096,floatmatmult,10375.5,"['matrix1_4000_0.1.txt', 'matrix1_4000_0.1.txt']"
1620522191.8172035,videoprocess,4964.0,['2.2M.mp4']
1620522191.9091601,imageprocess,2697.5,['7.4M-ford_gt_35_15_516157.jpg']
1620522191.9105163,imageprocess,1211.0,['1.6M-lisbon_sunset_514529.jpg']
1620522192.345363,imageprocess,1597.0,['6.4M-peacock_butterfly_2_514342.jpg']
1620522193.3314717,sentiment,1786.5,['250-strings.json']
1620522193.66867,imageprocess,2248.0,['7.9M-craggy_rock_517201.jpg']
1620522193.8331833,videoprocess,814.5,['404K-small.avi']
1620522193.8422196,linpack,24026.947216890592,['5500.0']
1620522194.362087,floatmatmult,3300.0,"['matrix1_2000_0.5.txt', 'matrix1_2000_0.5.txt']"
1620522195.0217168,mobilenet,3069.0,['3.7M-south_boston_va_516934.jpg']
1620522195.9365878,videoprocess,8385.0,['4.9M.mp4']
1620522196.1987555,mobilenet,3015.5,['5.6M-statue_of_liberty_original_model_version_2_517010.jpg']
1620522196.8219218,mobilenet,2889.5,['916K-pollution_2_514607.jpg']
1620522196.9603384,mobilenet,3055.5,['5.7M-forest_floor_515925.jpg']
1620522197.2043996,sentiment,521.0,['50-strings.json']
1620522197.4076538,encrypt,80.5,"['500.0', '10.0']"
1620522199.2732894,floatmatmult,33575.0,"['matrix1_6000_0.7.txt', 'matrix1_6000_0.7.txt']"
1620522199.7671134,sentiment,12872.0,['2250-strings.json']
1620522199.772573,imageprocess,1914.5,['1.3M-one_tacky_cup_515072.jpg']
1620522200.0685008,floatmatmult,59077.5,"['matrix1_8000_0.7.txt', 'matrix1_8000_0.7.txt']"
1620522200.1629217,sentiment,804.5,['100-strings.json']
1620522200.4977949,lrtrain,47935.0,['20M-reviews.csv']
1620522200.5986636,lrtrain,208818.0,['100M-reviews.csv']
1620522200.9784136,lrtrain,105881.0,['50M-reviews.csv']
1620522201.1564305,imageprocess,2416.0,['6.3M-cafe_coffe_515939.jpg']
1620522202.2309368,linpack,20656.87715930902,['4500.0']
1620522202.8768098,encrypt,10401.0,"['50000.0', '30.0']"
1620522202.9232798,mobilenet,2982.5,['2.5M-feliz_quinta_flower_513506.jpg']
1620522202.9575121,imageprocess,2608.5,['1.4M-leaves_of_grass_515433.jpg']
1620522204.0356305,videoprocess,4683.5,['3.8M-lion-sample.avi']
1620522204.0450034,encrypt,398.0,"['1000.0', '50.0']"
1620522204.867042,mobilenet,3033.0,['1.6M-white_tulips_514483.jpg']
1620522205.1424062,lrtrain,15365.0,['10M-reviews.csv']
1620522205.5272725,encrypt,1088.5,"['5000.0', '30.0']"
1620522205.6810448,lrtrain,47935.0,['20M-reviews.csv']
1620522205.8969843,sentiment,3266.5,['500-strings.json']
1620522206.3550982,sentiment,8838.0,['1500-strings.json']
1620522206.521831,videoprocess,475.0,['660K-drop.avi']
1620522207.2170522,encrypt,104.0,"['1000.0', '10.0']"
1620522207.24657,linpack,2522.0,['500.0']
1620522207.3105643,linpack,37507.22744721689,['9500.0']
1620522207.771101,mobilenet,2957.0,['2.5M-fashion_cupcakes_513638.jpg']
1620522207.8451283,imageprocess,2262.0,['6.8M-eiffel_ice_516309.jpg']
1620522207.948818,sentiment,17761.5,['3000-strings.json']
1620522207.9998035,mobilenet,3075.0,['7.8M-heavy_snow_2_516009.jpg']
1620522208.0477328,linpack,15601.77207293666,['3000.0']
1620522208.1591744,imageprocess,3225.0,['1.7M-joe_joe_taking_flight_513760.jpg']
1620522208.2130032,mobilenet,3116.0,['4.0M-quotfrench_lacequot_rose_516786.jpg']
1620522208.6557007,mobilenet,2946.5,['952K-iris_and_daisies_2_194935.jpg']
1620522208.691682,videoprocess,9439.0,['6.1M.mp4']
1620522209.4068322,sentiment,10701.0,['1750-strings.json']
1620522209.504122,lrtrain,208818.0,['100M-reviews.csv']
1620522209.534135,floatmatmult,51849.0,"['matrix1_8000_0.3.txt', 'matrix1_8000_0.3.txt']"
1620522209.692751,lrtrain,105881.0,['50M-reviews.csv']
1620522209.7142653,linpack,34137.157389635315,['8500.0']
1620522209.7337596,sentiment,11671.0,['2000-strings.json']
1620522210.2505755,mobilenet,2984.5,['1.3M-pigeon_2_197296.jpg']
1620522210.8960118,videoprocess,3078.5,['4.9M-640.avi']
1620522211.0940735,linpack,8019.114443378119,['750.0']
1620522211.1032388,floatmatmult,34877.5,"['matrix1_6000_0.9.txt', 'matrix1_6000_0.9.txt']"
1620522211.265289,floatmatmult,12201.5,"['matrix1_4000_0.5.txt', 'matrix1_4000_0.5.txt']"
1620522211.38443,floatmatmult,26583.0,"['matrix1_6000_0.1.txt', 'matrix1_6000_0.1.txt']"
1620522212.0963576,mobilenet,3069.0,['9.2M-rose_2_514080.jpg']
1620522212.2516847,linpack,31019.5,['7500.0']
1620522212.5258324,floatmatmult,3006.0,"['matrix1_2000_0.3.txt', 'matrix1_2000_0.3.txt']"
