start_timestamps,function,duration,parameters
1620522109.9390259,lrtrain,105881.0,['50M-reviews.csv']
1620522109.946172,sentiment,7394.0,['1250-strings.json']
1620522110.3946955,sentiment,14421.0,['2500-strings.json']
1620522110.4227765,encrypt,2457.0,"['35000.0', '10.0']"
1620522110.4244187,sentiment,4663.0,['750-strings.json']
1620522110.4742045,encrypt,410.5,"['500.0', '100.0']"
1620522110.689286,mobilenet,2980.5,['1.6M-lisbon_sunset_514529.jpg']
1620522110.7063406,imageprocess,4037.0,['12M-disabled_fashion_513292.jpg']
1620522111.0207422,floatmatmult,3588.0,"['matrix1_2000_0.7.txt', 'matrix1_2000_0.7.txt']"
1620522111.0696187,videoprocess,531.0,['820K-cbw3.avi']
1620522111.8490107,mobilenet,2992.5,['6.4M-peacock_butterfly_2_514342.jpg']
1620522112.0187795,imageprocess,2697.5,['7.4M-ford_gt_35_15_516157.jpg']
1620522112.3256269,videoprocess,397.0,['284K-flame.avi']
1620522112.3428578,videoprocess,4964.0,['2.2M.mp4']
1620522112.6234915,lrtrain,15365.0,['10M-reviews.csv']
1620522112.67592,floatmatmult,2736.0,"['matrix1_2000_0.1.txt', 'matrix1_2000_0.1.txt']"
1620522112.7251487,imageprocess,1211.0,['1.6M-lisbon_sunset_514529.jpg']
1620522112.8939137,encrypt,1769.5,"['10000.0', '25.0']"
1620522113.0010133,mobilenet,3112.0,['7.9M-craggy_rock_517201.jpg']
1620522113.2547126,sentiment,16049.5,['2750-strings.json']
1620522113.293055,imageprocess,1597.0,['6.4M-peacock_butterfly_2_514342.jpg']
1620522113.420116,imageprocess,2248.0,['7.9M-craggy_rock_517201.jpg']
1620522113.5875602,videoprocess,814.5,['404K-small.avi']
1620522113.623626,floatmatmult,1397.0,"['matrix1_1000_0.7.txt', 'matrix1_1000_0.7.txt']"
1620522113.8852508,videoprocess,8385.0,['4.9M.mp4']
1620522114.0219548,lrtrain,47935.0,['20M-reviews.csv']
1620522114.127716,floatmatmult,63443.5,"['matrix1_8000_0.9.txt', 'matrix1_8000_0.9.txt']"
1620522114.1426857,lrtrain,208818.0,['100M-reviews.csv']
1620522114.7407143,lrtrain,105881.0,['50M-reviews.csv']
1620522114.7961876,sentiment,6034.0,['1000-strings.json']
1620522115.0265825,imageprocess,1914.5,['1.3M-one_tacky_cup_515072.jpg']
1620522115.0758,videoprocess,4683.5,['3.8M-lion-sample.avi']
1620522115.4770315,floatmatmult,1371.5,"['matrix1_1000_0.5.txt', 'matrix1_1000_0.5.txt']"
1620522115.5842927,floatmatmult,1163.0,"['matrix1_1000_0.1.txt', 'matrix1_1000_0.1.txt']"
1620522115.8300416,lrtrain,15365.0,['10M-reviews.csv']
1620522116.034775,videoprocess,475.0,['660K-drop.avi']
1620522116.046123,linpack,31019.5,['7500.0']
1620522116.303593,videoprocess,9439.0,['6.1M.mp4']
1620522116.8277104,encrypt,5222.0,"['10000.0', '75.0']"
1620522116.995973,imageprocess,2416.0,['6.3M-cafe_coffe_515939.jpg']
1620522117.1091173,lrtrain,47935.0,['20M-reviews.csv']
1620522117.5120203,sentiment,1786.5,['250-strings.json']
1620522117.8765125,floatmatmult,1481.0,"['matrix1_1000_0.9.txt', 'matrix1_1000_0.9.txt']"
1620522118.148705,mobilenet,2950.0,['1.3M-one_tacky_cup_515072.jpg']
1620522118.246636,sentiment,521.0,['50-strings.json']
1620522118.417023,linpack,27397.017274472164,['6500.0']
1620522118.44995,floatmatmult,48252.5,"['matrix1_8000_0.1.txt', 'matrix1_8000_0.1.txt']"
1620522118.641672,mobilenet,3109.0,['6.3M-cafe_coffe_515939.jpg']
1620522119.0670369,mobilenet,3033.5,['1.4M-leaves_of_grass_515433.jpg']
1620522119.2086606,imageprocess,2608.5,['1.4M-leaves_of_grass_515433.jpg']
1620522119.733295,lrtrain,208818.0,['100M-reviews.csv']
1620522119.942958,videoprocess,3078.5,['4.9M-640.avi']
1620522120.1023986,linpack,15221.0,['2000.0']
1620522120.7270794,videoprocess,3086.0,['1008K-grb_2.avi']
1620522121.0876255,encrypt,2116.0,"['10000.0', '30.0']"
1620522121.2423615,floatmatmult,31556.0,"['matrix1_6000_0.5.txt', 'matrix1_6000_0.5.txt']"
1620522121.4821556,sentiment,12872.0,['2250-strings.json']
1620522121.6129014,sentiment,804.5,['100-strings.json']
1620522121.613749,encrypt,577.0,"['1000.0', '75.0']"
1620522122.121181,floatmatmult,10375.5,"['matrix1_4000_0.1.txt', 'matrix1_4000_0.1.txt']"
1620522122.4502099,floatmatmult,3300.0,"['matrix1_2000_0.5.txt', 'matrix1_2000_0.5.txt']"
1620522122.5125737,lrtrain,105881.0,['50M-reviews.csv']
1620522122.7261183,floatmatmult,33575.0,"['matrix1_6000_0.7.txt', 'matrix1_6000_0.7.txt']"
1620522122.8928313,imageprocess,2262.0,['6.8M-eiffel_ice_516309.jpg']
1620522122.980929,lrtrain,15365.0,['10M-reviews.csv']
1620522123.1007853,imageprocess,3225.0,['1.7M-joe_joe_taking_flight_513760.jpg']
1620522123.1089535,sentiment,3266.5,['500-strings.json']
1620522123.1473217,floatmatmult,59077.5,"['matrix1_8000_0.7.txt', 'matrix1_8000_0.7.txt']"
1620522123.2476678,mobilenet,3159.0,['6.8M-eiffel_ice_516309.jpg']
1620522123.8534436,linpack,7837.5,['1000.0']
1620522123.9850624,linpack,20104.5,['3500.0']
1620522124.400083,videoprocess,17160.5,['11M-SampleVideo_1280x720_10mb.mp4']
1620522124.7561295,imageprocess,1821.0,['4.9M-seeing_red_515961.jpg']
1620522125.5272355,floatmatmult,51849.0,"['matrix1_8000_0.3.txt', 'matrix1_8000_0.3.txt']"
1620522125.561103,videoprocess,9070.0,['5.6M.mp4']
1620522125.8474863,encrypt,25640.5,"['50000.0', '75.0']"
1620522125.9207714,floatmatmult,34877.5,"['matrix1_6000_0.9.txt', 'matrix1_6000_0.9.txt']"
1620522126.0404265,linpack,29082.05230326295,['7000.0']
1620522126.1652136,linpack,10546.666986564298,['1500.0']
1620522126.195049,lrtrain,47935.0,['20M-reviews.csv']
1620522126.3683534,encrypt,315.0,"['500.0', '75.0']"
1620522126.5658755,sentiment,8838.0,['1500-strings.json']
1620522126.7825923,linpack,6334.079414587332,['250.0']
1620522127.0599084,imageprocess,3259.5,['4.2M-praa_sands_2_516054.jpg']
1620522127.1793668,lrtrain,208818.0,['100M-reviews.csv']
1620522127.2072523,encrypt,126.5,"['500.0', '25.0']"
1620522127.454181,encrypt,8655.0,"['50000.0', '25.0']"
1620522127.982972,floatmatmult,12201.5,"['matrix1_4000_0.5.txt', 'matrix1_4000_0.5.txt']"
1620522128.006545,sentiment,17761.5,['3000-strings.json']
1620522128.494987,linpack,32452.12236084453,['8000.0']
1620522128.667898,encrypt,3488.5,"['10000.0', '50.0']"
1620522128.9406853,floatmatmult,26583.0,"['matrix1_6000_0.1.txt', 'matrix1_6000_0.1.txt']"
1620522129.4860916,imageprocess,2076.0,['5.1M-itsthemensworld_514784.jpg']
1620522129.8453517,lrtrain,105881.0,['50M-reviews.csv']
1620522130.0649204,videoprocess,4369.0,['6.1M-720.avi']
1620522130.3238854,lrtrain,15365.0,['10M-reviews.csv']
1620522130.4553106,videoprocess,672.0,['1.5M-bird.avi']
1620522130.541139,floatmatmult,3006.0,"['matrix1_2000_0.3.txt', 'matrix1_2000_0.3.txt']"
1620522130.7291725,floatmatmult,13297.5,"['matrix1_4000_0.7.txt', 'matrix1_4000_0.7.txt']"
1620522130.7548318,videoprocess,6542.0,['5.6M-DLP_PART_2_768k.avi']
1620522131.5411096,linpack,36696.5,['10000.0']
1620522131.7396624,imageprocess,1268.0,['4.6M-that_was_the_end_this_is_the_begining_513290.jpg']
1620522131.8172035,sentiment,10701.0,['1750-strings.json']
1620522131.8838134,videoprocess,5612.0,['2.2M-star_trails.avi']
1620522131.9091601,lrtrain,47935.0,['20M-reviews.csv']
1620522131.985203,lrtrain,208818.0,['100M-reviews.csv']
1620522132.0749,linpack,24457.0,['5000.0']
1620522132.4818544,imageprocess,1083.0,['1.8M-deserted_bench_197838.jpg']
1620522132.5985832,encrypt,3549.0,"['5000.0', '100.0']"
1620522132.9759083,lrtrain,105881.0,['50M-reviews.csv']
1620522133.2714813,sentiment,11671.0,['2000-strings.json']
1620522133.3296711,floatmatmult,13819.0,"['matrix1_4000_0.9.txt', 'matrix1_4000_0.9.txt']"
1620522133.3314717,mobilenet,3125.5,['1.7M-joe_joe_taking_flight_513760.jpg']
1620522133.4274635,floatmatmult,1281.0,"['matrix1_1000_0.3.txt', 'matrix1_1000_0.3.txt']"
1620522133.6085422,lrtrain,15365.0,['10M-reviews.csv']
1620522133.8331833,mobilenet,3039.5,['4.9M-seeing_red_515961.jpg']
1620522133.8422196,encrypt,3518.5,"['50000.0', '10.0']"
1620522133.9949787,lrtrain,47935.0,['20M-reviews.csv']
1620522134.1276538,sentiment,7394.0,['1250-strings.json']
1620522134.362087,mobilenet,3172.5,['4.2M-praa_sands_2_516054.jpg']
1620522134.4500952,mobilenet,3018.5,['5.1M-itsthemensworld_514784.jpg']
1620522134.8208122,linpack,25711.982245681374,['6000.0']
1620522134.889717,imageprocess,1777.0,['2.4M-venice_in_winter_513381.jpg']
1620522135.7031488,encrypt,6981.0,"['10000.0', '100.0']"
1620522135.9365878,videoprocess,6990.0,['3.8M.mp4']
1620522136.1987555,lrtrain,208818.0,['100M-reviews.csv']
1620522136.9603384,lrtrain,105881.0,['50M-reviews.csv']
1620522137.1056306,videoprocess,531.0,['820K-cbw3.avi']
1620522137.2043996,floatmatmult,29003.0,"['matrix1_6000_0.3.txt', 'matrix1_6000_0.3.txt']"
1620522137.4076538,linpack,18971.842130518235,['4000.0']
1620522137.8155808,imageprocess,1887.0,['3.4M-glass_chess_2_515415.jpg']
1620522139.3767664,encrypt,2701.0,"['5000.0', '75.0']"
1620522139.648754,encrypt,757.0,"['1000.0', '100.0']"
1620522140.054562,imageprocess,2132.5,['8.2M-my_soul_517211.jpg']
1620522140.0850499,sentiment,14421.0,['2500-strings.json']
1620522140.2548952,encrypt,223.0,"['500.0', '50.0']"
1620522140.325689,imageprocess,1743.0,['3.7M-south_boston_va_516934.jpg']
1620522140.439646,videoprocess,397.0,['284K-flame.avi']
1620522140.5654001,imageprocess,2260.0,['5.6M-statue_of_liberty_original_model_version_2_517010.jpg']
1620522140.7255898,floatmatmult,57067.5,"['matrix1_8000_0.5.txt', 'matrix1_8000_0.5.txt']"
1620522140.839805,videoprocess,4964.0,['2.2M.mp4']
1620522141.0028126,mobilenet,2924.5,['4.6M-that_was_the_end_this_is_the_begining_513290.jpg']
1620522141.1834505,floatmatmult,3662.0,"['matrix1_2000_0.9.txt', 'matrix1_2000_0.9.txt']"
1620522141.326182,linpack,35822.1924184261,['9000.0']
1620522141.483498,linpack,13916.737044145872,['2500.0']
1620522141.69878,videoprocess,814.5,['404K-small.avi']
1620522141.770992,encrypt,385.5,"['5000.0', '10.0']"
1620522142.034123,videoprocess,8385.0,['4.9M.mp4']
1620522142.4127178,sentiment,4663.0,['750-strings.json']
1620522142.856024,videoprocess,4683.5,['3.8M-lion-sample.avi']
1620522142.9736855,videoprocess,475.0,['660K-drop.avi']
1620522143.0023866,mobilenet,2979.0,['1.8M-deserted_bench_197838.jpg']
1620522143.433129,linpack,24026.947216890592,['5500.0']
1620522143.4917207,videoprocess,9439.0,['6.1M.mp4']
1620522143.5402389,videoprocess,3078.5,['4.9M-640.avi']
1620522143.7817268,encrypt,23943.5,"['35000.0', '100.0']"
1620522143.8851213,imageprocess,931.5,['916K-pollution_2_514607.jpg']
1620522144.1322188,floatmatmult,11399.0,"['matrix1_4000_0.3.txt', 'matrix1_4000_0.3.txt']"
1620522144.2752492,linpack,20656.87715930902,['4500.0']
1620522144.3977234,encrypt,17921.0,"['35000.0', '75.0']"
1620522144.4033422,imageprocess,2098.5,['5.7M-forest_floor_515925.jpg']
1620522145.048074,linpack,2522.0,['500.0']
1620522145.2892969,mobilenet,2930.0,['2.4M-venice_in_winter_513381.jpg']
1620522145.3118577,lrtrain,15365.0,['10M-reviews.csv']
1620522145.5179727,linpack,37507.22744721689,['9500.0']
1620522145.9473138,videoprocess,3086.0,['1008K-grb_2.avi']
1620522146.1134462,imageprocess,1587.0,['2.5M-feliz_quinta_flower_513506.jpg']
1620522146.6033223,linpack,15601.77207293666,['3000.0']
1620522146.6413803,videoprocess,17160.5,['11M-SampleVideo_1280x720_10mb.mp4']
1620522146.6750882,sentiment,16049.5,['2750-strings.json']
1620522147.0722992,encrypt,34271.5,"['50000.0', '100.0']"
1620522147.0762522,floatmatmult,3588.0,"['matrix1_2000_0.7.txt', 'matrix1_2000_0.7.txt']"
1620522147.2220085,mobilenet,3051.5,['3.4M-glass_chess_2_515415.jpg']
1620522147.2666774,sentiment,6034.0,['1000-strings.json']
1620522148.0798585,videoprocess,9070.0,['5.6M.mp4']
1620522148.3577013,lrtrain,47935.0,['20M-reviews.csv']
1620522148.484834,mobilenet,3084.5,['8.2M-my_soul_517211.jpg']
1620522148.8107188,lrtrain,208818.0,['100M-reviews.csv']
1620522148.8550029,mobilenet,3069.0,['3.7M-south_boston_va_516934.jpg']
1620522149.129078,videoprocess,4369.0,['6.1M-720.avi']
1620522149.2598197,videoprocess,672.0,['1.5M-bird.avi']
1620522149.3469055,linpack,34137.157389635315,['8500.0']
1620522149.415154,mobilenet,3015.5,['5.6M-statue_of_liberty_original_model_version_2_517010.jpg']
1620522149.6539454,lrtrain,105881.0,['50M-reviews.csv']
1620522149.7046907,encrypt,17276.5,"['50000.0', '50.0']"
1620522149.9228427,mobilenet,2889.5,['916K-pollution_2_514607.jpg']
1620522149.9998574,mobilenet,3055.5,['5.7M-forest_floor_515925.jpg']
1620522151.178855,lrtrain,15365.0,['10M-reviews.csv']
1620522151.6814823,videoprocess,6542.0,['5.6M-DLP_PART_2_768k.avi']
1620522151.8769794,encrypt,80.5,"['500.0', '10.0']"
1620522151.990809,imageprocess,2369.0,['1.6M-white_tulips_514483.jpg']
1620522152.0086863,floatmatmult,2736.0,"['matrix1_2000_0.1.txt', 'matrix1_2000_0.1.txt']"
1620522152.051357,videoprocess,5612.0,['2.2M-star_trails.avi']
1620522152.2052393,mobilenet,2982.5,['2.5M-feliz_quinta_flower_513506.jpg']
1620522152.2419937,encrypt,10401.0,"['50000.0', '30.0']"
1620522152.5705214,sentiment,1786.5,['250-strings.json']
1620522152.609519,encrypt,398.0,"['1000.0', '50.0']"
1620522152.6686304,encrypt,1088.5,"['5000.0', '30.0']"
1620522152.744609,imageprocess,1517.5,['2.5M-fashion_cupcakes_513638.jpg']
1620522152.7828574,sentiment,521.0,['50-strings.json']
1620522153.0878515,mobilenet,3033.0,['1.6M-white_tulips_514483.jpg']
1620522153.4755974,encrypt,104.0,"['1000.0', '10.0']"
1620522153.53772,videoprocess,6990.0,['3.8M.mp4']
1620522153.7304125,imageprocess,1341.5,['7.8M-heavy_snow_2_516009.jpg']
1620522154.2153735,videoprocess,531.0,['820K-cbw3.avi']
1620522154.3059826,imageprocess,2471.0,['4.0M-quotfrench_lacequot_rose_516786.jpg']
1620522154.3254733,floatmatmult,1397.0,"['matrix1_1000_0.7.txt', 'matrix1_1000_0.7.txt']"
1620522154.3284113,mobilenet,2957.0,['2.5M-fashion_cupcakes_513638.jpg']
1620522154.4735787,videoprocess,397.0,['284K-flame.avi']
1620522154.6704025,sentiment,12872.0,['2250-strings.json']
1620522154.754668,sentiment,804.5,['100-strings.json']
1620522154.815755,videoprocess,4964.0,['2.2M.mp4']
1620522154.8519642,sentiment,3266.5,['500-strings.json']
1620522155.0565631,mobilenet,3075.0,['7.8M-heavy_snow_2_516009.jpg']
1620522155.0661323,mobilenet,3116.0,['4.0M-quotfrench_lacequot_rose_516786.jpg']
1620522155.169258,sentiment,8838.0,['1500-strings.json']
1620522155.9352498,encrypt,739.0,"['10000.0', '10.0']"
1620522155.9471004,lrtrain,47935.0,['20M-reviews.csv']
1620522156.0329304,lrtrain,208818.0,['100M-reviews.csv']
1620522156.3734798,lrtrain,105881.0,['50M-reviews.csv']
1620522156.4821792,sentiment,17761.5,['3000-strings.json']
1620522156.5301812,lrtrain,15365.0,['10M-reviews.csv']
1620522156.5435915,encrypt,1793.5,"['5000.0', '50.0']"
1620522156.7568505,sentiment,10701.0,['1750-strings.json']
1620522157.60213,floatmatmult,63443.5,"['matrix1_8000_0.9.txt', 'matrix1_8000_0.9.txt']"
1620522157.8063977,imageprocess,1081.5,['952K-iris_and_daisies_2_194935.jpg']
1620522157.826928,mobilenet,2946.5,['952K-iris_and_daisies_2_194935.jpg']
1620522158.7203896,floatmatmult,1371.5,"['matrix1_1000_0.5.txt', 'matrix1_1000_0.5.txt']"
1620522158.7720125,linpack,8019.114443378119,['750.0']
1620522159.0526228,floatmatmult,1163.0,"['matrix1_1000_0.1.txt', 'matrix1_1000_0.1.txt']"
1620522159.1672237,floatmatmult,1481.0,"['matrix1_1000_0.9.txt', 'matrix1_1000_0.9.txt']"
1620522159.1704578,mobilenet,2984.5,['1.3M-pigeon_2_197296.jpg']
1620522159.4071004,linpack,31019.5,['7500.0']
1620522159.5207434,linpack,27397.017274472164,['6500.0']
1620522159.6573904,lrtrain,47935.0,['20M-reviews.csv']
1620522159.691997,videoprocess,814.5,['404K-small.avi']
1620522159.9227073,videoprocess,8385.0,['4.9M.mp4']
1620522159.9846902,mobilenet,3069.0,['9.2M-rose_2_514080.jpg']
1620522160.2974598,lrtrain,208818.0,['100M-reviews.csv']
1620522160.9886224,sentiment,11671.0,['2000-strings.json']
1620522161.4018521,linpack,15221.0,['2000.0']
1620522161.605173,mobilenet,2952.0,['3.0M-french_fries_516538.jpg']
1620522161.6752722,mobilenet,3081.0,['2.9M-water_splash_515404.jpg']
1620522161.9684412,videoprocess,4683.5,['3.8M-lion-sample.avi']
1620522162.3782792,videoprocess,475.0,['660K-drop.avi']
1620522162.713924,imageprocess,1522.0,['1.3M-pigeon_2_197296.jpg']
1620522163.0987396,videoprocess,9439.0,['6.1M.mp4']
1620522163.1552875,videoprocess,3078.5,['4.9M-640.avi']
1620522163.6372657,sentiment,7394.0,['1250-strings.json']
1620522163.64824,videoprocess,3086.0,['1008K-grb_2.avi']
1620522163.7074609,sentiment,14421.0,['2500-strings.json']
1620522163.860063,linpack,7837.5,['1000.0']
1620522163.8640485,sentiment,4663.0,['750-strings.json']
1620522164.0875967,linpack,20104.5,['3500.0']
1620522164.2386148,imageprocess,1616.0,['9.2M-rose_2_514080.jpg']
1620522164.654813,linpack,29082.05230326295,['7000.0']
1620522164.731465,sentiment,16049.5,['2750-strings.json']
1620522165.3143406,linpack,10546.666986564298,['1500.0']
1620522166.5766892,imageprocess,1222.5,['3.0M-french_fries_516538.jpg']
1620522166.978639,floatmatmult,48252.5,"['matrix1_8000_0.1.txt', 'matrix1_8000_0.1.txt']"
1620522167.0869737,lrtrain,105881.0,['50M-reviews.csv']
1620522167.3126616,linpack,6334.079414587332,['250.0']
1620522167.354608,floatmatmult,31556.0,"['matrix1_6000_0.5.txt', 'matrix1_6000_0.5.txt']"
1620522167.7584407,encrypt,250.0,"['1000.0', '30.0']"
1620522167.876073,imageprocess,1820.0,['2.9M-water_splash_515404.jpg']
1620522168.213645,mobilenet,3209.5,['17M-week_2_majestic_rock_514665.jpg']
1620522168.2339876,lrtrain,15365.0,['10M-reviews.csv']
1620522168.2566683,imageprocess,2099.0,['17M-week_2_majestic_rock_514665.jpg']
1620522168.2856085,linpack,32452.12236084453,['8000.0']
1620522168.9405963,videoprocess,17160.5,['11M-SampleVideo_1280x720_10mb.mp4']
1620522169.2486222,encrypt,11929.5,"['35000.0', '50.0']"
1620522169.6161447,linpack,36696.5,['10000.0']
1620522170.0157208,floatmatmult,10375.5,"['matrix1_4000_0.1.txt', 'matrix1_4000_0.1.txt']"
1620522170.207291,encrypt,145.5,"['500.0', '30.0']"
1620522170.681491,videoprocess,9070.0,['5.6M.mp4']
1620522170.8299863,mobilenet,3160.0,['5.9M-camping_516859.jpg']
1620522170.8591373,encrypt,921.0,"['5000.0', '25.0']"
1620522170.9347281,floatmatmult,3300.0,"['matrix1_2000_0.5.txt', 'matrix1_2000_0.5.txt']"
1620522170.9564188,imageprocess,3049.5,['5.9M-camping_516859.jpg']
1620522170.9721558,sentiment,6034.0,['1000-strings.json']
1620522171.5005848,floatmatmult,33575.0,"['matrix1_6000_0.7.txt', 'matrix1_6000_0.7.txt']"
1620522171.5707836,imageprocess,1167.5,['3.2M-heathcote_515292.jpg']
1620522171.6965022,mobilenet,2969.0,['3.2M-heathcote_515292.jpg']
1620522172.378186,floatmatmult,59077.5,"['matrix1_8000_0.7.txt', 'matrix1_8000_0.7.txt']"
1620522172.4178739,encrypt,7234.5,"['35000.0', '30.0']"
1620522172.5087686,imageprocess,1759.0,['1.8M-opera_2_199207.jpg']
1620522173.014472,encrypt,6089.5,"['35000.0', '25.0']"
1620522173.2250862,imageprocess,1738.0,['1.9M-walk_away_517169.jpg']
1620522173.348057,lrtrain,47935.0,['20M-reviews.csv']
1620522173.3994522,mobilenet,2951.0,['1.8M-opera_2_199207.jpg']
1620522173.8236094,linpack,24457.0,['5000.0']
1620522173.8274016,imageprocess,2560.0,['18M-sand_dunes_nightlife_516040.jpg']
1620522173.9520593,imageprocess,1095.0,['2.4M-autumn_trees_2_194901.jpg']
1620522173.9834561,lrtrain,208818.0,['100M-reviews.csv']
1620522174.109598,sentiment,1786.5,['250-strings.json']
1620522174.1799228,mobilenet,3007.0,['1.9M-walk_away_517169.jpg']
1620522174.2137282,imageprocess,2589.5,['3.8M-sunset_and_evening_2_of_2_515480.jpg']
1620522174.247373,linpack,25711.982245681374,['6000.0']
1620522174.4304948,videoprocess,4369.0,['6.1M-720.avi']
1620522174.5859745,encrypt,212.0,"['1000.0', '25.0']"
1620522174.8564708,sentiment,521.0,['50-strings.json']
1620522175.191272,linpack,18971.842130518235,['4000.0']
1620522175.3359282,imageprocess,1244.5,['4.5M-more_toys_514506.jpg']
1620522175.398688,sentiment,12872.0,['2250-strings.json']
1620522175.4980714,linpack,35822.1924184261,['9000.0']
1620522175.6340156,videoprocess,672.0,['1.5M-bird.avi']
1620522175.8247855,linpack,13916.737044145872,['2500.0']
1620522175.9275913,encrypt,2457.0,"['35000.0', '10.0']"
1620522176.0228224,mobilenet,3338.0,['18M-sand_dunes_nightlife_516040.jpg']
1620522176.276998,linpack,24026.947216890592,['5500.0']
1620522176.3246918,lrtrain,105881.0,['50M-reviews.csv']
1620522176.375215,lrtrain,15365.0,['10M-reviews.csv']
1620522176.4063365,floatmatmult,51849.0,"['matrix1_8000_0.3.txt', 'matrix1_8000_0.3.txt']"
1620522177.3291523,lrtrain,47935.0,['20M-reviews.csv']
1620522177.4338028,linpack,20656.87715930902,['4500.0']
1620522177.659277,sentiment,804.5,['100-strings.json']
1620522177.8486583,lrtrain,208818.0,['100M-reviews.csv']
1620522177.8682187,floatmatmult,34877.5,"['matrix1_6000_0.9.txt', 'matrix1_6000_0.9.txt']"
1620522178.1565988,mobilenet,2912.5,['2.4M-autumn_trees_2_194901.jpg']
1620522178.2371638,floatmatmult,12201.5,"['matrix1_4000_0.5.txt', 'matrix1_4000_0.5.txt']"
1620522179.002953,linpack,2522.0,['500.0']
1620522179.0991898,lrtrain,105881.0,['50M-reviews.csv']
1620522179.1283054,imageprocess,2462.0,['13M-st_basils_cathedral_2_516323.jpg']
1620522179.312267,videoprocess,6542.0,['5.6M-DLP_PART_2_768k.avi']
1620522179.5852575,encrypt,410.5,"['500.0', '100.0']"
1620522179.6157415,encrypt,1769.5,"['10000.0', '25.0']"
1620522179.8443172,sentiment,3266.5,['500-strings.json']
1620522179.9870918,floatmatmult,26583.0,"['matrix1_6000_0.1.txt', 'matrix1_6000_0.1.txt']"
1620522180.0652165,sentiment,8838.0,['1500-strings.json']
1620522180.0810378,floatmatmult,3006.0,"['matrix1_2000_0.3.txt', 'matrix1_2000_0.3.txt']"
1620522180.1477957,videoprocess,5612.0,['2.2M-star_trails.avi']
1620522180.1508162,mobilenet,3124.5,['3.8M-sunset_and_evening_2_of_2_515480.jpg']
1620522180.628935,sentiment,17761.5,['3000-strings.json']
1620522180.7821531,lrtrain,15365.0,['10M-reviews.csv']
1620522180.7934155,encrypt,5222.0,"['10000.0', '75.0']"
1620522181.4237084,encrypt,2116.0,"['10000.0', '30.0']"
1620522181.6817868,encrypt,577.0,"['1000.0', '75.0']"
1620522181.7612395,floatmatmult,13297.5,"['matrix1_4000_0.7.txt', 'matrix1_4000_0.7.txt']"
1620522181.9631367,videoprocess,6990.0,['3.8M.mp4']
1620522182.2012682,lrtrain,47935.0,['20M-reviews.csv']
1620522182.2217538,mobilenet,2999.5,['4.5M-more_toys_514506.jpg']
1620522182.5173557,videoprocess,531.0,['820K-cbw3.avi']
1620522182.5439835,encrypt,25640.5,"['50000.0', '75.0']"
1620522182.8669872,lrtrain,208818.0,['100M-reviews.csv']
1620522183.229458,mobilenet,3626.0,['13M-st_basils_cathedral_2_516323.jpg']
1620522183.4102817,floatmatmult,13819.0,"['matrix1_4000_0.9.txt', 'matrix1_4000_0.9.txt']"
1620522183.7360702,lrtrain,105881.0,['50M-reviews.csv']
1620522183.7375286,videoprocess,397.0,['284K-flame.avi']
1620522183.9006462,mobilenet,3077.0,['4.7M-cape_daisy_2_514383.jpg']
1620522184.0527418,linpack,37507.22744721689,['9500.0']
1620522184.2641091,imageprocess,1841.5,['4.7M-cape_daisy_2_514383.jpg']
1620522184.3281314,videoprocess,4964.0,['2.2M.mp4']
1620522184.48382,sentiment,10701.0,['1750-strings.json']
1620522184.9954839,imageprocess,1450.5,['3.9M-mouettes_seagulls_514235.jpg']
1620522185.0108783,mobilenet,2984.0,['3.9M-mouettes_seagulls_514235.jpg']
1620522185.3943558,videoprocess,814.5,['404K-small.avi']
1620522185.6526668,encrypt,315.0,"['500.0', '75.0']"
1620522186.0481353,encrypt,126.5,"['500.0', '25.0']"
1620522186.128211,encrypt,8655.0,"['50000.0', '25.0']"
1620522186.1655369,videoprocess,8385.0,['4.9M.mp4']
1620522186.1914601,lrtrain,15365.0,['10M-reviews.csv']
1620522186.5871077,sentiment,11671.0,['2000-strings.json']
1620522186.7614484,floatmatmult,1281.0,"['matrix1_1000_0.3.txt', 'matrix1_1000_0.3.txt']"
1620522187.1341543,imageprocess,1671.5,['4.5M-hunting_a_toy_514521.jpg']
1620522187.22917,encrypt,3488.5,"['10000.0', '50.0']"
1620522187.2600543,videoprocess,4683.5,['3.8M-lion-sample.avi']
1620522187.3270369,floatmatmult,29003.0,"['matrix1_6000_0.3.txt', 'matrix1_6000_0.3.txt']"
1620522187.656177,encrypt,3549.0,"['5000.0', '100.0']"
1620522187.7231884,sentiment,7394.0,['1250-strings.json']
1620522187.906013,videoprocess,475.0,['660K-drop.avi']
1620522187.9547665,imageprocess,2934.5,['4.3M-sunset_and_evening_1_of_2_515486.jpg']
1620522188.0959165,videoprocess,9439.0,['6.1M.mp4']
1620522188.260884,lrtrain,47935.0,['20M-reviews.csv']
1620522188.3837864,encrypt,3518.5,"['50000.0', '10.0']"
1620522188.8284144,linpack,15601.77207293666,['3000.0']
1620522189.1025434,floatmatmult,57067.5,"['matrix1_8000_0.5.txt', 'matrix1_8000_0.5.txt']"
1620522189.184322,lrtrain,208818.0,['100M-reviews.csv']
1620522189.2212079,linpack,34137.157389635315,['8500.0']
1620522189.8605163,lrtrain,105881.0,['50M-reviews.csv']
1620522189.8655295,lrtrain,15365.0,['10M-reviews.csv']
1620522190.170358,imageprocess,1640.5,['7.8M-26365_kitty_515094.jpg']
1620522190.2396107,videoprocess,3078.5,['4.9M-640.avi']
